Request_Id,Pickup_Point,Driver_Id,Status,Request_Timestamp,Drop _Timestamp,Request_Date,Request_Hour,,Drop_Hour,Trip_Duration(in minutes)
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,13-07-2016,5,,6,53.85
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,13-07-2016,8,,9,28.63333334
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,13-07-2016,16,,17,60.85
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,13-07-2016,22,,23,37.01666667
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,15-07-2016,19,,20,43.95
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,11-07-2016,6,,6,39.99999999
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,11-07-2016,12,,13,50
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,11-07-2016,16,,17,66.00000001
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,12-07-2016,9,,9,55
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,12-07-2016,12,,12,39
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,12-07-2016,15,,17,71
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,12-07-2016,20,,21,37.00000001
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016,5,,6,36.96666666
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016,20,,20,23.7
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016,8,,9,34.11666667
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016,21,,21,42.83333333
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016,18,,19,36.15000001
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016,21,,23,74.13333333
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,11-07-2016,4,,5,36
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,11-07-2016,21,,21,36
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,12-07-2016,7,,8,55.99999999
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016,4,,5,40.26666667
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016,9,,10,32.96666666
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016,19,,20,50.95000001
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016,18,,18,56.43333333
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016,20,,21,59.46666667
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016,23,,0,69.6
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,12-07-2016,6,,7,52
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,12-07-2016,12,,13,67.00000001
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016,5,,6,59.84999999
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016,6,,7,53.86666666
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016,13,,14,64.61666666
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016,18,,19,64.66666666
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016,20,,21,72.4
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016,9,,10,61.36666667
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016,18,,19,72.44999999
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016,19,,20,32.66666666
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,11-07-2016,9,,10,39
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,12-07-2016,3,,3,53.00000001
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,12-07-2016,7,,8,52
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,12-07-2016,16,,16,34
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,12-07-2016,22,,23,32
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016,8,,9,59.88333333
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016,20,,20,39.11666666
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016,8,,9,59.91666666
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016,16,,17,72.25
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016,4,,5,34.18333334
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016,20,,21,41.6
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016,23,,0,48
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,11-07-2016,12,,13,45.99999999
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,11-07-2016,15,,16,57
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,11-07-2016,19,,20,38
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,12-07-2016,10,,10,25
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016,6,,7,48.96666667
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016,9,,10,30.7
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016,14,,15,56.66666667
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016,22,,23,52.08333333
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016,17,,18,59
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016,11,,12,50.5
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016,19,,20,61.05
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016,16,,17,33.15000001
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016,9,,10,45.5
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016,17,,17,44.28333333
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016,21,,22,74.33333334
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,11-07-2016,5,,6,64.99999999
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,11-07-2016,15,,16,64.99999999
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,11-07-2016,18,,19,42
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,12-07-2016,5,,6,57
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,12-07-2016,11,,12,70
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016,8,,9,57.38333334
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016,23,,23,24.71666666
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016,5,,6,64.14999999
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016,17,,18,58.86666667
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,11-07-2016,15,,16,74
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016,2,,3,38.13333333
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016,5,,6,35.95
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016,17,,18,26.41666667
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016,11,,12,56.58333333
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016,19,,20,43.85
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,11-07-2016,8,,9,63
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,11-07-2016,16,,17,75
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,11-07-2016,22,,23,80
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,12-07-2016,5,,6,66
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,12-07-2016,12,,12,21.00000001
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016,5,,7,67
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016,14,,15,40.2
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016,18,,19,65.6
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016,4,,5,58.21666667
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016,14,,15,44.7
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,15-07-2016,21,,21,28.15
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,15-07-2016,22,,23,52.86666667
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,11-07-2016,20,,21,63.00000001
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,12-07-2016,6,,7,51
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,12-07-2016,9,,10,55
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,12-07-2016,16,,17,53.00000001
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,13-07-2016,3,,4,43.2
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,13-07-2016,7,,8,74.81666667
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,13-07-2016,15,,15,29
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,13-07-2016,21,,22,51.95
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,14-07-2016,8,,9,75.93333333
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,14-07-2016,20,,21,66.78333333
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,15-07-2016,6,,7,61.88333334
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,15-07-2016,21,,22,75.48333333
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,11-07-2016,5,,6,50
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,11-07-2016,7,,8,70
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,11-07-2016,9,,10,45
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,12-07-2016,8,,9,47
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,12-07-2016,18,,19,62
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,12-07-2016,21,,22,73.00000001
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,14-07-2016,5,,6,65.18333333
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,14-07-2016,13,,15,72.03333333
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,14-07-2016,19,,21,73.65
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,14-07-2016,23,,23,44.13333333
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,15-07-2016,12,,13,72.3
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,15-07-2016,17,,18,43.95
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,15-07-2016,18,,18,36.25
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,11-07-2016,5,,6,65
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,12-07-2016,6,,7,55
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,12-07-2016,9,,9,40
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,13-07-2016,8,,9,48.38333334
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,13-07-2016,14,,15,53.55
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,14-07-2016,5,,6,46.51666666
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,15-07-2016,8,,9,65.56666667
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,15-07-2016,10,,11,60.7
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,15-07-2016,18,,19,59.36666667
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14,11-07-2016,6,,7,43
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09,11-07-2016,15,,16,64.00000001
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,13-07-2016,7,,8,53.93333333
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,13-07-2016,18,,20,73.76666666
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,14-07-2016,6,,7,60.96666666
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,14-07-2016,14,,15,68.44999999
1353,Airport,40,Trip Completed,11-07-2016 23:51,12-07-2016 00:34,11-07-2016,23,,0,42.99999999
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016 06:52,12-07-2016,6,,6,34.00000001
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016 21:37,12-07-2016,20,,21,58.99999999
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,13-07-2016,19,,20,60.98333333
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,14-07-2016,14,,15,56.61666667
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,14-07-2016,22,,23,54.36666667
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,15-07-2016,20,,22,70.85
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09,12-07-2016,11,,12,39.99999999
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,13-07-2016,20,,21,51.36666667
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,14-07-2016,6,,6,35.16666666
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,14-07-2016,13,,14,54.21666666
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,15-07-2016,7,,8,68.60000001
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,15-07-2016,18,,19,37.86666667
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,15-07-2016,23,,0,49.58333334
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15,11-07-2016,6,,7,48
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17,12-07-2016,22,,23,61
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,13-07-2016,4,,5,34.41666668
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,13-07-2016,23,,0,39.78333333
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,14-07-2016,18,,19,31.33333333
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,15-07-2016,4,,5,61.08333333
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,15-07-2016,6,,7,29.91666666
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48,11-07-2016,5,,5,36
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10,11-07-2016,12,,13,58
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52,12-07-2016,8,,9,67
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32,12-07-2016,15,,16,42.99999999
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50,13-07-2016,18,,18,37.31666667
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03,13-07-2016,22,,0,79.76666667
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23,14-07-2016,5,,6,47.06666667
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47,14-07-2016,11,,12,52.86666667
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55,15-07-2016,8,,9,71.43333333
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51,15-07-2016,13,,14,62.93333332
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52,11-07-2016,5,,5,41
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45,11-07-2016,7,,8,56
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27,11-07-2016,16,,17,64
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31,11-07-2016,20,,21,64
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33,12-07-2016,20,,21,60.00000001
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12,13-07-2016,7,,9,75.33333333
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51,13-07-2016,19,,19,32.54999999
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47,14-07-2016,6,,7,51.68333333
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59,15-07-2016,7,,7,52.23333333
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56,12-07-2016,7,,8,60
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42,12-07-2016,16,,16,29.99999999
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45,13-07-2016,2,,3,67.16666666
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53,13-07-2016,6,,6,31.95
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38,13-07-2016,9,,9,37.90000001
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38,13-07-2016,13,,14,68.21666667
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43,15-07-2016,2,,3,51.55
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24,15-07-2016,7,,8,43
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29,11-07-2016,12,,13,64
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02,11-07-2016,22,,23,57
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15,12-07-2016,6,,7,59
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17,13-07-2016,6,,7,62.56666667
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44,13-07-2016,15,,16,76
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58,13-07-2016,19,,19,48.91666667
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40,14-07-2016,20,,20,29.13333333
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09,15-07-2016,2,,3,60.28333333
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48,15-07-2016,7,,8,68.6
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35,15-07-2016,12,,13,44.36666667
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27,15-07-2016,19,,20,45.35
995,Airport,47,Trip Completed,11-07-2016 19:11,11-07-2016 19:33,11-07-2016,19,,19,22
1771,City,47,Trip Completed,12-07-2016 08:56,12-07-2016 09:27,12-07-2016,8,,9,31.00000001
2729,Airport,47,Trip Completed,13-07-2016 02:36,13-07-2016 03:03,13-07-2016,2,,3,26.25
3416,City,47,Trip Completed,13-07-2016 15:31,13-07-2016 16:06,13-07-2016,15,,16,34.81666668
4286,City,47,Trip Completed,14-07-2016 06:35,14-07-2016 07:35,14-07-2016,6,,7,60.78333332
5012,Airport,47,Trip Completed,14-07-2016 18:59,14-07-2016 20:05,14-07-2016,18,,20,65.93333333
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47,15-07-2016,0,,0,42.1
5638,City,47,Trip Completed,15-07-2016 06:40,15-07-2016 07:18,15-07-2016,6,,7,37.95
6191,Airport,47,Trip Completed,15-07-2016 17:17,15-07-2016 18:16,15-07-2016,17,,18,58.75
443,City,48,Trip Completed,11-07-2016 09:05,11-07-2016 09:45,11-07-2016,9,,9,40
1299,City,48,Trip Completed,11-07-2016 22:22,11-07-2016 23:06,11-07-2016,22,,23,44.00000001
1637,Airport,48,Trip Completed,12-07-2016 07:09,12-07-2016 08:15,12-07-2016,7,,8,66
2099,Airport,48,Trip Completed,12-07-2016 16:03,12-07-2016 17:16,12-07-2016,16,,17,73.00000001
2349,Airport,48,Trip Completed,12-07-2016 19:22,12-07-2016 20:07,12-07-2016,19,,20,45
3081,City,48,Trip Completed,13-07-2016 08:10,13-07-2016 08:47,13-07-2016,8,,8,37.21666667
3555,Airport,48,Trip Completed,13-07-2016 18:08,13-07-2016 19:07,13-07-2016,18,,19,59.06666667
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41,13-07-2016,20,,21,46.71666667
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34,13-07-2016,23,,0,77.21666667
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23,14-07-2016,2,,3,45.41666667
4672,City,48,Trip Completed,14-07-2016 12:36,14-07-2016 13:47,14-07-2016,12,,13,71.01666667
4937,City,48,Trip Completed,14-07-2016 18:22,14-07-2016 19:14,14-07-2016,18,,19,52.55
5594,Airport,48,Trip Completed,15-07-2016 06:05,15-07-2016 07:02,15-07-2016,6,,7,56.78333333
540,City,49,Trip Completed,11-07-2016 09:56,11-07-2016 10:52,11-07-2016,9,,10,55.99999999
1533,City,49,Trip Completed,12-07-2016 05:56,12-07-2016 06:32,12-07-2016,5,,6,36
2359,City,49,Trip Completed,12-07-2016 19:31,12-07-2016 20:28,12-07-2016,19,,20,57
2603,City,49,Trip Completed,12-07-2016 22:00,12-07-2016 22:51,12-07-2016,22,,22,51
2965,Airport,49,Trip Completed,13-07-2016 06:56,13-07-2016 07:25,13-07-2016,6,,7,29.38333333
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50,13-07-2016,23,,0,71.35
4364,Airport,49,Trip Completed,14-07-2016 07:26,14-07-2016 08:07,14-07-2016,7,,8,40.35
4614,Airport,49,Trip Completed,14-07-2016 10:51,14-07-2016 11:28,14-07-2016,10,,11,37.58333333
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00,14-07-2016,21,,22,51.51666667
5979,Airport,49,Trip Completed,15-07-2016 11:35,15-07-2016 12:11,15-07-2016,11,,12,35.61666667
6145,Airport,49,Trip Completed,15-07-2016 16:08,15-07-2016 17:20,15-07-2016,16,,17,71.91666666
6363,Airport,49,Trip Completed,15-07-2016 19:07,15-07-2016 19:46,15-07-2016,19,,19,39.53333333
2481,City,50,Trip Completed,12-07-2016 20:40,12-07-2016 21:37,12-07-2016,20,,21,57
3328,Airport,50,Trip Completed,13-07-2016 12:28,13-07-2016 13:10,13-07-2016,12,,13,41.28333333
3908,Airport,50,Trip Completed,13-07-2016 22:07,13-07-2016 23:15,13-07-2016,22,,23,68.39999999
4416,City,50,Trip Completed,14-07-2016 08:12,14-07-2016 09:08,14-07-2016,8,,9,55.54999999
4966,Airport,50,Trip Completed,14-07-2016 18:35,14-07-2016 19:19,14-07-2016,18,,19,44.18333333
5243,City,50,Trip Completed,14-07-2016 21:12,14-07-2016 22:15,14-07-2016,21,,22,63.03333333
5697,City,50,Trip Completed,15-07-2016 07:32,15-07-2016 08:12,15-07-2016,7,,8,39.8
5864,Airport,50,Trip Completed,15-07-2016 09:22,15-07-2016 10:18,15-07-2016,9,,10,55.53333333
6530,Airport,50,Trip Completed,15-07-2016 20:51,15-07-2016 21:30,15-07-2016,20,,21,38.96666666
686,City,51,Trip Completed,11-07-2016 13:44,11-07-2016 14:30,11-07-2016,13,,14,45.99999999
777,Airport,51,Trip Completed,11-07-2016 16:41,11-07-2016 17:32,11-07-2016,16,,17,51
1455,Airport,51,Trip Completed,12-07-2016 04:56,12-07-2016 05:27,12-07-2016,4,,5,31
1906,Airport,51,Trip Completed,12-07-2016 10:38,12-07-2016 11:22,12-07-2016,10,,11,44
2432,Airport,51,Trip Completed,12-07-2016 20:15,12-07-2016 20:59,12-07-2016,20,,20,44
2977,Airport,51,Trip Completed,13-07-2016 06:52,13-07-2016 07:47,13-07-2016,6,,7,54.98333333
3964,City,51,Trip Completed,13-07-2016 22:53,13-07-2016 23:34,13-07-2016,22,,23,40.78333333
